name,price,status,shipping,free_returns,items_sold
"Vtg Louisville Slugger Hillerich & Bradsby Jackie Robinson Wood Baseball Bat 32""",2900,,2000,False,
George Babe Ruth Mini Souvenir Baseball Bat Louisville Slugger 18”,1499,,0,False,
"7 3/4"" Miniature Wood Baseball Bat",400,,455,False,
"MINT Vintage HARVEY KUENN AL 59 Batting Champ H&B Baseball Bat 33""",2899,,2050,False,
Vintage RAWLINGS Crest Early Turn of the Century Antique BASEBALL BAT,8000,,2000,False,
Vintage Bobby Murcer baseball bat NOS New York Yankees ,4999,,3720,False,
Vintage Louisville Slugger Yogi Berra Mini Baseball Bat -F6,3999,,0,False,
"Vintage Louisville Slugger 125LL Hillerich Bradsby 29"" Wood Bat",999,,2920,True,
"Vintage Rare 1930’s 35” Wood Baseball Bat New York Yankees Robert ""Red"" Rolfe.",9999,,3999,False,
VINTAGE Worth Tennessee Thumper  Green Yellow Dixie League Youth Baseball DBYW,2900,,800,False,
"Vintage Louisville Slugger PTSB997 35"" Pine Tar Special George Brett 7-24-83",6000,,1995,False,
New ListingHenry Aaron VINTAGE 27” LOUISVILLE SLUGGER 125LL Wood Baseball Bat RARE,6500,,1295,False,
Babe Ruth H&B Vintage Baseball Bat New York Yankees HOF Fabulous Condition!,750000,,5000,False,
Vintage Miniature Baseball Bat Batrite Athens GA. Yale Co-Operative ,1500,,1200,False,
Spalding Turn of the Century Vintage Ring Bat All Original,750000,,4000,False,
"Vintage Joe DiMaggio Hanna Batrite Model Wood Baseball Bat MLB Yankees 35"" Long",19995,,1558,False,
Vintage Louisville Slugger Hillerich & Bradsby Co 8 Inch Wooden Baseball Bat,2999,,550,False,
Worlds Softball Championship Detroit MI 1951 Mini Bat Louisville ASA Womens,1995,,400,False,
"Vintage Indiana Bat Co. Company Paoli IND. 16"" Mini Wooden Baseball Bat",1997,,0,False,
Vintage Wood Baseball Bat 33” Sports Collectible,4999,,1891,False,
"Vintage 1960's Joe Morgan Baseball bat Cincinatti Reds Louisville slugger 30"" ",8344,,2025,True,
